ETSIdentifierId,Installation_INSPIRE_ID,reportingYear,ETSIdentifier
14900,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011632_2653_0",2018,"0"
14901,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011632_83088803_83088805",2018,"0"
14902,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011632_2008_83063276",2018,"0"
14903,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011632_2653_304",2018,"0"
14904,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019040_13025_0",2018,"0"
14905,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/71016028_10798_0",2018,"0"
14906,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018573_3721_0",2018,"0"
14907,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018573_3721_1703",2018,"0"
14908,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018573_3721_1702",2018,"0"
14909,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018578_217_0",2018,"0"
14910,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018578_218_0",2018,"0"
14911,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018578_19096_0",2018,"0"
14912,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018578_218_483",2018,"0"
14913,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018578_218_484",2018,"0"
14914,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018578_218_485",2018,"0"
14915,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018578_218_486",2018,"0"
14916,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/71015977_34_0",2018,"0"
14917,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65031778_19767_0",2018,"0"
14918,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015797_23_0",2018,"0"
14919,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019102_28_0",2018,"0"
14920,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018587_4318_0",2018,"0"
14921,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018587_4318_1573",2018,"0"
14922,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74015216_5509_0",2018,"0"
14923,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74015216_5509_635",2018,"0"
14924,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015125_344_0",2018,"0"
14925,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65015443_480_583",2018,"0"
14926,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/62031956_20030_0",2018,"0"
14927,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015110_405_0",2018,"0"
14928,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63017072_1422_0",2018,"0"
14929,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83012925_3519_0",2018,"0"
14930,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72015799_222_0",2018,"0"
14931,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72015799_3002_0",2018,"0"
14932,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82016409_6292_0",2018,"0"
14933,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015510_10404_0",2018,"0"
14934,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83012363_473_0",2018,"0"
14935,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83012040_2384_0",2018,"0"
14936,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/81011266_1432_0",2018,"0"
14937,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/62008511_66_0",2018,"0"
14938,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013359_47_0",2018,"0"
14939,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74014845_2127_0",2018,"0"
14940,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83012285_8453_0",2018,"0"
14941,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83012285_8453_890",2018,"0"
14942,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015900_3004_0",2018,"0"
14943,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015883_256_0",2018,"0"
14944,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/71016716_183_0",2018,"0"
14945,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018744_574_0",2018,"0"
14946,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018744_1743_0",2018,"0"
14947,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018744_320_0",2018,"0"
14948,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018744_1743_1555",2018,"0"
14949,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019045_13838_0",2018,"0"
14950,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019039_14263_0",2018,"0"
14951,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019039_16610_0",2018,"0"
14952,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83012621_17307_0",2018,"0"
14953,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83012621_83057720_0",2018,"0"
14954,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83013161_7598_0",2018,"0"
14955,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82014981_2228_0",2018,"0"
14956,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011205_828_0",2018,"0"
14957,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72016041_377_0",2018,"0"
14958,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63017066_107_0",2018,"0"
14959,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63017066_107_308",2018,"0"
14960,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015157_7677_0",2018,"0"
14961,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/81012348_1161_0",2018,"0"
14962,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/81012348_2620_0",2018,"0"
14963,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/81012348_1161_69",2018,"0"
14964,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/71016659_16622_0",2018,"0"
14965,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72018997_18911_0",2018,"0"
14966,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011679_6057_0",2018,"0"
14967,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63015920_67_0",2018,"0"
14968,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74016535_3258_0",2018,"0"
14969,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82016414_10040_0",2018,"0"
14970,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018626_1215_0",2018,"0"
14971,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/62009099_6413_0",2018,"0"
14972,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/62009099_6413_1656",2018,"0"
14973,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/73016487_5104_0",2018,"0"
14974,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74017164_5186_0",2018,"0"
14975,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015149_73_0",2018,"0"
14976,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015086_71_0",2018,"0"
14977,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65015400_284_0",2018,"0"
14978,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/61031457_19399_1591",2018,"0"
14979,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72016492_5878_0",2018,"0"
14980,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015899_2804_0",2018,"0"
14981,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015899_19106_0",2018,"0"
14982,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015899_2804_891",2018,"0"
14983,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82031391_19149_0",2018,"0"
14984,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63017029_9009_0",2018,"0"
14985,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/64013836_7116_0",2018,"0"
14986,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015932_12599_0",2018,"0"
14987,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015932_12600_0",2018,"0"
14988,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72018320_21282_0",2018,"0"
14989,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72018320_22415_0",2018,"0"
14990,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72018320_22511_0",2018,"0"
14991,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/64015145_20_292",2018,"0"
14992,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/64015145_20_293",2018,"0"
14993,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011250_1441_0",2018,"0"
14994,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/62008291_91_0",2018,"0"
14995,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/1483055469_83066048_0",2018,"0"
14996,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/1483055469_83067372_0",2018,"0"
14997,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65018458_2693_0",2018,"0"
14998,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/75015501_213_0",2018,"0"
14999,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70033794_83103973_0",2018,"0"
15000,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74015331_56_0",2018,"0"
15001,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015087_17905_0",2018,"0"
15002,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015796_2349_0",2018,"0"
15003,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015796_3481_0",2018,"0"
15004,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80019213_1554_0",2018,"0"
15005,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60021287_7676_0",2018,"0"
15006,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015867_3302_0",2018,"0"
15007,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015867_4935_0",2018,"0"
15008,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015867_874_344",2018,"0"
15009,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63016751_7586_0",2018,"0"
15010,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015156_389_0",2018,"0"
15011,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015156_7167_0",2018,"0"
15012,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65018389_1806_0",2018,"0"
15013,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82016025_1797_0",2018,"0"
15014,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015994_10219_0",2018,"0"
15015,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65017907_3756_0",2018,"0"
15016,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011277_2695_0",2018,"0"
15017,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011277_2695_691gen",2018,"0"
15018,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72015983_19_0",2018,"0"
15019,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/62008292_92_0",2018,"0"
15020,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65018422_1799_0",2018,"0"
15021,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/81011311_981_0",2018,"0"
15022,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74015436_190_0",2018,"0"
15023,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70027882_19562_0",2018,"0"
15024,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80016546_2192_0",2018,"0"
15025,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80016546_10027_0",2018,"0"
15026,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82014915_2123_0",2018,"0"
15027,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015121_394_0",2018,"0"
15028,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72016925_126_0",2018,"0"
15029,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74015278_727_0",2018,"0"
15030,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70023533_7671_0",2018,"0"
15031,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018614_7597_0",2018,"0"
15032,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72015982_20273_0",2018,"0"
15033,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015107_1461_0",2018,"0"
15034,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/1483055143_83059426_0",2018,"0"
15035,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65016284_7762_0",2018,"0"
15036,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65016284_7762_487",2018,"0"
15037,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65016284_7762_489",2018,"0"
15038,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60021402_17588_0",2018,"0"
15039,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013405_5600_0",2018,"0"
15040,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65016653_5390_0",2018,"0"
15041,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65016653_83023873_0",2018,"0"
15042,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65016653_83107052_0",2018,"0"
15043,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015084_285_0",2018,"0"
15044,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018596_20355_0",2018,"0"
15045,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/1483049640_83089849_0",2018,"0"
15046,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/1483049640_83014911_83089837",2018,"0"
15047,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65018269_1989_0",2018,"0"
15048,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65016170_83107374_0",2018,"0"
15049,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/75015311_83025229_0",2018,"0"
15050,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/1483060865_83104589_0",2018,"0"
15051,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65017787_7838_0",2018,"0"
15052,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015872_344_0",2018,"0"
15053,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011906_8245_0",2018,"0"
15054,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011906_8245_83052337",2018,"0"
15055,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018576_4300_0",2018,"0"
15056,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018576_4301_0",2018,"0"
15057,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018576_4297_0",2018,"0"
15058,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018576_83055740_0",2018,"0"
15059,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018576_4300_492",2018,"0"
15060,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018576_4300_493",2018,"0"
15061,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70027484_83062961_0",2018,"0"
15062,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019118_4110_0",2018,"0"
15063,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019033_918_0",2018,"0"
15064,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83012175_1075_0",2018,"0"
15065,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72015685_83152359_0",2018,"0"
15066,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72015685_83152360_0",2018,"0"
15067,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72015685_1746_946",2018,"0"
15068,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72016905_83163344_0",2018,"0"
15069,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/72016905_83163350_0",2018,"0"
15070,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_0",2018,"0"
15071,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_313",2018,"0"
15072,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_83170349",2018,"0"
15073,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_322",2018,"0"
15074,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_323",2018,"0"
15075,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_325",2018,"0"
15076,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_326",2018,"0"
15077,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_327",2018,"0"
15078,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_328",2018,"0"
15079,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_314",2018,"0"
15080,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_83015006",2018,"0"
15081,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_83058119gen",2018,"0"
15082,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/63013336_30_83170351",2018,"0"
15083,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011463_1699_0",2018,"0"
15084,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/1483053945_83046619_0",2018,"0"
15085,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011200_454_0",2018,"0"
15086,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/64013585_7654_0",2018,"0"
15087,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/71015707_13564_0",2018,"0"
15088,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018615_3919_0",2018,"0"
15089,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/64015865_6844_0",2018,"0"
15090,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011504_121_0",2018,"0"
15091,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011504_121_920",2018,"0"
15092,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015794_168_0",2018,"0"
15093,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/75015480_170_0",2018,"0"
15094,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60015089_76_0",2018,"0"
15095,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74017056_9346_0",2018,"0"
15096,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/1483056562_83068272_0",2018,"0"
15097,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011283_1819_0",2018,"0"
15098,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011283_1819_439",2018,"0"
15099,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015869_2748_0",2018,"0"
15100,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015874_354_0",2018,"0"
15101,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011476_1280_0",2018,"0"
15102,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011476_2159_0",2018,"0"
15103,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011476_1283_0",2018,"0"
15104,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011476_1280_83022186",2018,"0"
15105,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011476_2159_83022192",2018,"0"
15106,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011476_1283_83022194",2018,"0"
15107,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019070_1595_0",2018,"0"
15108,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019070_1595_175",2018,"0"
15109,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019070_1595_543",2018,"0"
15110,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019070_1595_544",2018,"0"
15111,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019070_1595_812",2018,"0"
15112,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74035909_22898_0",2018,"0"
15113,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/75015642_216_0",2018,"0"
15114,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74016890_4041_0",2018,"0"
15115,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74016890_4041_874",2018,"0"
15116,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/81012008_19730_83034600",2018,"0"
15117,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/81012008_19730_83034594",2018,"0"
15118,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011259_855_0",2018,"0"
15119,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011259_855_1589",2018,"0"
15120,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011259_855_875",2018,"0"
15121,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011259_855_876",2018,"0"
15122,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019037_2617_0",2018,"0"
15123,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019037_83051180_0",2018,"0"
15124,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65018872_3757_0",2018,"0"
15125,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74015310_97_0",2018,"0"
15126,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015801_1770_0",2018,"0"
15127,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/81011383_1213_0",2018,"0"
15128,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82014913_1239_0",2018,"0"
15129,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74014833_2135_0",2018,"0"
15130,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80016552_1105_0",2018,"0"
15131,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70026752_4165_0",2018,"0"
15132,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015898_2666_0",2018,"0"
15133,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015898_19110_0",2018,"0"
15134,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015898_2666_998",2018,"0"
15135,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015898_19110_1588",2018,"0"
15136,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/61013414_7774_0",2018,"0"
15137,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/61013414_4452_0",2018,"0"
15138,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/61013414_83029011_0",2018,"0"
15139,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/81011345_2200_0",2018,"0"
15140,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60027752_7536_0",2018,"0"
15141,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60027752_21499_0",2018,"0"
15142,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60027752_83053525_0",2018,"0"
15143,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/61013969_262_0",2018,"0"
15144,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015102_1216_0",2018,"0"
15145,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015792_83062066_0",2018,"0"
15146,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015792_83063905_0",2018,"0"
15147,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015792_83068549_0",2018,"0"
15148,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018557_4234_0",2018,"0"
15149,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018594_20351_0",2018,"0"
15150,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011252_1714_0",2018,"0"
15151,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60033781_100_0",2018,"0"
15152,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/64013454_4245_0",2018,"0"
15153,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015779_867_0",2018,"0"
15154,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/74015369_284_0",2018,"0"
15155,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4289_0",2018,"0"
15156,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4290_0",2018,"0"
15157,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4289_283",2018,"0"
15158,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4289_284",2018,"0"
15159,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4289_285",2018,"0"
15160,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4289_286",2018,"0"
15161,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4289_287",2018,"0"
15162,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4289_288",2018,"0"
15163,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4289_289",2018,"0"
15164,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4290_292",2018,"0"
15165,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4290_294",2018,"0"
15166,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4290_295",2018,"0"
15167,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018575_4290_296",2018,"0"
15168,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/65016301_459_0",2018,"0"
15169,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/1483065849_83114877_0",2018,"0"
15170,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/1483065849_83114877_83116806",2018,"0"
15171,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/1483065849_83114877_83152301",2018,"0"
15172,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/60018582_9812_0",2018,"0"
15173,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019095_88_0",2018,"0"
15174,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019095_6038_0",2018,"0"
15175,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70019095_16901_0",2018,"0"
15176,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/82015243_7599_0",2018,"0"
15177,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/83011389_1476_0",2018,"0"
15178,"https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70031885_19933_0",2018,"0"
